fan_id,price_paid,game_date
FAN_1044,85,2025-10-17
FAN_0679,45,2026-02-23
FAN_0372,45,2025-10-08
FAN_0431,65,2025-10-10
FAN_0411,65,2026-01-05
FAN_0108,65,2025-12-04
FAN_0755,120,2024-11-29
FAN_0106,120,2026-04-04
FAN_0454,65,2026-03-06
FAN_0678,45,2025-11-28
FAN_0784,120,2025-11-09
FAN_0155,25,2024-09-26
FAN_1126,45,2026-01-20
FAN_0715,120,2025-11-22
FAN_0180,150,2026-02-08
FAN_0034,65,2026-02-07
FAN_0697,85,2025-11-21
FAN_0610,65,2024-09-05
FAN_0101,120,2025-11-20
FAN_0340,150,2025-11-04
FAN_1198,85,2026-01-08
FAN_1141,45,2026-02-20
FAN_0520,65,2025-12-06
FAN_0587,65,2024-09-21
FAN_0814,65,2025-11-11
FAN_0484,25,2026-03-28
FAN_0979,85,2025-01-07
FAN_0359,85,2024-09-23
FAN_0264,25,2026-02-17
FAN_0051,25,2026-02-11
FAN_0062,120,2025-12-01
FAN_0519,25,2024-11-19
FAN_0185,65,2024-07-06
FAN_0197,45,2026-03-09
FAN_0894,65,2024-08-18
FAN_0856,65,2026-02-15
FAN_1110,65,2026-01-18
FAN_0435,150,2024-09-08
FAN_0405,45,2026-03-30
FAN_0229,65,2025-02-28
FAN_0584,65,2025-11-18
FAN_0435,45,2025-11-15
FAN_1033,150,2024-08-08
FAN_0966,120,2024-05-26
FAN_0929,25,2025-11-20
FAN_0246,45,2025-01-28
FAN_0709,85,2025-11-30
FAN_0831,65,2026-01-16
FAN_0164,150,2026-02-10
FAN_0786,85,2025-10-09
FAN_0366,25,2026-02-21
FAN_1099,85,2026-02-06
FAN_0966,65,2026-03-12
FAN_0391,150,2026-01-30
FAN_0521,25,2024-11-20
FAN_0856,150,2024-06-19
FAN_0657,65,2026-01-20
FAN_0685,45,2024-05-06
FAN_0074,65,2025-11-27
FAN_0385,120,2024-06-27
FAN_1015,65,2026-02-14
FAN_0989,25,2026-03-23
FAN_0688,25,2024-08-20
FAN_0640,150,2024-10-11
FAN_0244,85,2026-01-23
FAN_0515,120,2026-01-16
FAN_0866,65,2025-02-14
FAN_0540,120,2024-09-18
FAN_1056,25,2026-02-16
FAN_0333,85,2024-06-28
FAN_0220,120,2026-02-03
FAN_0996,25,2026-03-26
FAN_0246,45,2024-12-24
FAN_0119,25,2025-11-18
FAN_0772,120,2026-01-18
FAN_0688,65,2026-02-01
FAN_0288,150,2025-01-16
FAN_0196,25,2026-03-07
FAN_0212,150,2026-04-01
FAN_0261,45,2025-02-26
FAN_0001,150,2026-02-27
FAN_1021,45,2024-12-21
FAN_0124,150,2026-02-03
FAN_0805,25,2026-01-22
FAN_0609,120,2024-10-29
FAN_0251,65,2026-03-28
FAN_0155,45,2024-12-01
FAN_0945,25,2026-02-20
FAN_0008,120,2024-10-26
FAN_1150,150,2025-02-03
FAN_1121,65,2026-03-03
FAN_0819,65,2026-01-10
FAN_1117,85,2026-02-17
FAN_0435,120,2025-10-17
FAN_0594,45,2024-07-26
FAN_0447,25,2024-06-26
FAN_0391,25,2026-03-27
FAN_0807,45,2025-11-15
FAN_0089,25,2024-10-24
FAN_0890,85,2024-10-22
FAN_0793,65,2026-03-10
FAN_1175,65,2025-12-16
FAN_0174,65,2025-12-30
FAN_0044,25,2026-02-18
FAN_0505,45,2025-11-03
FAN_1083,25,2024-06-21
FAN_0825,65,2026-02-04
FAN_0094,150,2024-07-29
FAN_0452,25,2025-12-01
FAN_1048,65,2024-07-25
FAN_1128,65,2025-11-03
FAN_0586,85,2024-08-10
FAN_0586,25,2026-01-03
FAN_0506,120,2025-10-18
FAN_0466,65,2025-12-11
FAN_0988,120,2024-11-17
FAN_0950,25,2026-03-15
FAN_0273,120,2025-12-10
FAN_0083,45,2026-02-26
FAN_0607,65,2025-11-14
FAN_0926,65,2024-11-09
FAN_0014,25,2025-11-16
FAN_0867,65,2025-10-20
FAN_0081,120,2025-12-27
FAN_1049,120,2026-02-27
FAN_1129,120,2024-06-09
FAN_0138,120,2026-01-21
FAN_0526,25,2026-03-07
FAN_0704,150,2024-06-07
FAN_0055,85,2026-01-07
FAN_0284,65,2024-12-03
FAN_1197,45,2025-12-14
FAN_0132,45,2026-02-19
FAN_1033,65,2026-02-15
FAN_0087,120,2025-12-05
FAN_0310,120,2024-06-21
FAN_0118,45,2024-11-23
FAN_0335,65,2025-11-17
FAN_1058,120,2024-10-21
FAN_0222,120,2026-01-24
FAN_0285,150,2026-01-21
FAN_0760,150,2025-10-23
FAN_1081,65,2025-11-25
FAN_0560,25,2025-12-20
FAN_0023,45,2025-12-09
FAN_0883,85,2024-08-14
FAN_0252,120,2026-01-19
FAN_0047,120,2025-11-19
FAN_0163,85,2024-08-26
FAN_0270,85,2024-07-16
FAN_0294,150,2025-01-09
FAN_1004,120,2026-04-06
FAN_0282,85,2025-11-10
FAN_1089,45,2024-12-18
FAN_0051,150,2025-10-25
FAN_0602,65,2025-10-17
FAN_0367,65,2025-12-10
FAN_0385,25,2025-11-15
FAN_1135,85,2025-12-16
FAN_1169,150,2025-10-15
FAN_0873,120,2024-11-05
FAN_0831,120,2025-11-04
FAN_0521,25,2026-03-02
FAN_1141,45,2026-01-02
FAN_0596,150,2024-07-20
FAN_0596,150,2026-01-27
FAN_1045,45,2026-01-24
FAN_0422,85,2025-10-24
FAN_0519,120,2025-11-25
FAN_0043,120,2025-12-28
FAN_0413,150,2025-12-26
FAN_0737,25,2026-04-04
FAN_0355,25,2025-12-26
FAN_0457,85,2025-02-13
FAN_0021,150,2026-01-01
FAN_0641,150,2024-11-19
FAN_0010,45,2024-09-29
FAN_1056,150,2025-12-14
FAN_0993,25,2025-10-25
FAN_0290,150,2024-11-19
FAN_0622,65,2024-06-12
FAN_0300,25,2025-12-16
FAN_1030,150,2026-04-05
FAN_0038,120,2025-11-04
FAN_1200,45,2026-03-09
FAN_0891,45,2025-01-04
FAN_0610,45,2024-07-29
FAN_0724,120,2026-01-11
FAN_0154,150,2026-04-02
FAN_0672,85,2026-02-28
FAN_0477,150,2025-11-20
FAN_0218,65,2024-05-26
FAN_0179,85,2025-12-04
FAN_1128,150,2025-10-11
FAN_1174,65,2025-12-20
FAN_0317,65,2025-11-15
FAN_0822,150,2026-01-20
FAN_0726,65,2024-11-27
FAN_0915,65,2026-02-09
FAN_0133,120,2026-03-08
FAN_0586,25,2025-11-12
FAN_0725,120,2024-08-28
FAN_0158,45,2025-11-01
FAN_0421,120,2026-04-05
FAN_0943,45,2024-08-12
FAN_0844,120,2024-09-07
FAN_1026,120,2024-08-28
FAN_1065,25,2025-12-23
FAN_0148,25,2025-12-27
FAN_0306,120,2026-01-28
FAN_0718,150,2024-09-20
FAN_0115,45,2026-04-04
FAN_0658,85,2025-01-24
FAN_0128,85,2025-11-11
FAN_0395,150,2024-10-30
FAN_0037,150,2024-10-11
FAN_0086,25,2026-03-09
FAN_0038,25,2024-08-05
FAN_0315,85,2026-01-10
FAN_0884,85,2024-10-21
FAN_0930,45,2025-12-06
FAN_0304,65,2025-10-08
FAN_0218,120,2026-02-02
FAN_0095,25,2024-06-23
FAN_1194,45,2026-04-04
FAN_0591,25,2024-08-24
FAN_0877,25,2025-11-25
FAN_0668,45,2025-11-29
FAN_0391,150,2025-11-17
FAN_0236,25,2025-01-19
FAN_1001,150,2024-05-06
FAN_1042,150,2026-02-23
FAN_0078,150,2026-01-16
FAN_0822,25,2025-11-17
FAN_0035,65,2025-01-06
FAN_0501,65,2026-03-03
FAN_0243,150,2026-03-20
FAN_0524,45,2024-09-13
FAN_0357,45,2026-03-14
FAN_0755,65,2025-12-27
FAN_0838,65,2024-07-09
FAN_0632,150,2024-06-01
FAN_0913,120,2025-01-09
FAN_0601,120,2026-01-06
FAN_0220,150,2025-11-18
FAN_1090,150,2025-11-12
FAN_0925,65,2024-07-13
FAN_0716,45,2025-10-21
FAN_0592,150,2026-01-03
FAN_0259,120,2025-12-27
FAN_0936,45,2024-08-17
FAN_1085,45,2026-04-03
FAN_0951,150,2026-02-18
FAN_0001,120,2025-12-13
FAN_1160,85,2026-01-16
FAN_0272,65,2025-11-03
FAN_0856,45,2026-02-13
FAN_0441,85,2025-11-15
FAN_0039,120,2025-11-30
FAN_1112,150,2026-02-26
FAN_0563,85,2024-08-09
FAN_0484,25,2024-10-30
FAN_0571,150,2026-02-18
FAN_1022,85,2026-02-21
FAN_0448,25,2025-12-08
FAN_1194,150,2026-03-25
FAN_1024,150,2025-11-13
FAN_0637,45,2026-03-28
FAN_0364,45,2026-01-31
FAN_0075,85,2025-12-06
FAN_0668,85,2025-11-25
FAN_0808,25,2026-01-15
FAN_0473,85,2024-08-01
FAN_0803,85,2026-01-21
FAN_1173,150,2025-12-09
FAN_0193,120,2025-12-25
FAN_0018,150,2024-08-15
FAN_1155,150,2026-01-11
FAN_0410,85,2026-03-03
FAN_0191,85,2026-02-20
FAN_0762,85,2025-12-18
FAN_0993,150,2025-10-14
FAN_0709,25,2024-08-27
FAN_0885,120,2025-12-12
FAN_0649,85,2026-02-26
FAN_0741,65,2024-07-11
FAN_0613,45,2026-03-19
FAN_1200,65,2024-09-01
FAN_1100,25,2026-03-13
FAN_1040,150,2025-11-21
FAN_1004,45,2025-10-12
FAN_0566,65,2024-10-07
FAN_1163,25,2026-01-17
FAN_1055,45,2024-07-06
FAN_1098,150,2026-02-07
FAN_0359,25,2026-03-07
FAN_1185,45,2026-02-05
FAN_0268,25,2025-12-23
FAN_0378,85,2025-10-29
FAN_0473,45,2026-02-08
FAN_0168,65,2024-11-23
FAN_0172,85,2025-12-27
FAN_0730,25,2025-11-05
FAN_0084,150,2024-10-22
FAN_0921,150,2026-02-01
FAN_0498,150,2026-03-22
FAN_0996,120,2024-10-23
FAN_0211,25,2025-02-27
FAN_0629,150,2026-01-26
FAN_0945,25,2026-03-14
FAN_1100,25,2024-08-28
FAN_1110,150,2024-05-20
FAN_0277,120,2024-05-31
FAN_0005,150,2026-02-17
FAN_0752,65,2026-02-26
FAN_0993,65,2025-11-14
FAN_0928,150,2025-02-14
FAN_0527,45,2025-10-18
FAN_1127,45,2025-10-29
FAN_0889,85,2025-11-26
FAN_0061,45,2025-11-19
FAN_1130,65,2025-10-31
FAN_0238,25,2025-10-22
FAN_0285,25,2026-03-05
FAN_0152,45,2025-12-19
FAN_0814,150,2026-01-16
FAN_0900,65,2025-12-22
FAN_0434,45,2025-02-11
FAN_0857,85,2024-10-27
FAN_1170,150,2025-01-23
FAN_0750,120,2025-01-22
FAN_0085,120,2026-03-10
FAN_0206,65,2026-02-21
FAN_1148,85,2026-02-02
FAN_0943,85,2025-11-23
FAN_1165,45,2026-01-17
FAN_1108,65,2024-05-31
FAN_0320,85,2026-02-12
FAN_1153,85,2024-09-23
FAN_1197,25,2026-02-06
FAN_0718,65,2026-01-28
FAN_0945,120,2025-10-12
FAN_0473,45,2026-01-02
FAN_1097,45,2025-01-16
FAN_0495,45,2026-03-04
FAN_0085,25,2025-11-17
FAN_0442,25,2025-10-24
FAN_0257,65,2026-02-07
FAN_0750,65,2024-05-30
FAN_0989,65,2026-03-03
FAN_0496,45,2024-07-12
FAN_0894,85,2025-12-03
FAN_0132,120,2024-07-12
FAN_0388,150,2025-12-04
FAN_1105,120,2026-02-21
FAN_0249,65,2025-11-15
FAN_0224,45,2026-01-02
FAN_0015,85,2024-08-28
FAN_0852,25,2024-11-03
FAN_0961,120,2026-01-10
FAN_0710,120,2026-01-13
FAN_0246,85,2024-07-19
FAN_0026,85,2026-02-05
FAN_0749,85,2026-01-11
FAN_0566,150,2025-10-22
FAN_1117,45,2025-01-09
FAN_0779,150,2024-08-14
FAN_0775,25,2026-03-12
FAN_0562,150,2025-02-08
FAN_0710,120,2025-11-21
FAN_0597,45,2025-10-31
FAN_1144,85,2026-03-25
FAN_0566,150,2025-12-21
FAN_0070,65,2025-11-19
FAN_0351,45,2024-10-06
FAN_0235,85,2024-08-05
FAN_1054,45,2026-01-05
FAN_0188,45,2026-01-14
FAN_0683,25,2024-12-23
FAN_0512,45,2025-10-16
FAN_0526,120,2026-03-26
FAN_0769,85,2025-11-07
FAN_1009,120,2025-11-03
FAN_0723,85,2025-12-19
FAN_0546,45,2026-03-10
FAN_0764,25,2026-01-06
FAN_0478,45,2026-02-06
FAN_0825,150,2025-12-27
FAN_0609,150,2025-12-12
FAN_1108,65,2026-03-01
FAN_0252,25,2025-11-11
FAN_0756,150,2025-03-02
FAN_0980,150,2024-05-24
FAN_0620,45,2025-10-20
FAN_0996,65,2025-12-02
FAN_0441,150,2026-02-26
FAN_1083,25,2026-02-15
FAN_0293,150,2024-10-10
FAN_0671,25,2026-01-18
FAN_1120,120,2026-02-17
FAN_1175,85,2024-10-18
FAN_0257,85,2026-03-01
FAN_1062,150,2024-06-01
FAN_0859,65,2026-03-26
FAN_0015,65,2025-10-18
FAN_0555,150,2024-06-12
FAN_0557,25,2026-01-11
FAN_1182,120,2025-10-26
FAN_1193,150,2026-02-24
FAN_0101,85,2025-12-04
FAN_0862,150,2024-10-24
FAN_0076,25,2025-10-29
FAN_1187,85,2026-04-02
FAN_0482,120,2026-03-22
FAN_0089,120,2026-03-10
FAN_0748,45,2025-10-19
FAN_0695,120,2024-12-02
FAN_0783,150,2026-01-22
FAN_0290,45,2024-10-01
FAN_0421,120,2025-01-26
FAN_0276,120,2024-07-03
FAN_0266,150,2024-10-01
FAN_0136,25,2025-11-19
FAN_0120,85,2026-01-21
FAN_0402,85,2026-02-17
FAN_0403,45,2025-12-06
FAN_0642,150,2025-10-10
FAN_0231,85,2025-11-08
FAN_0594,120,2026-01-12
FAN_0795,120,2025-12-26
FAN_1084,150,2025-02-01
FAN_0176,85,2025-10-12
FAN_0002,150,2026-01-24
FAN_0622,120,2025-11-03
FAN_1010,65,2025-12-02
FAN_0058,120,2026-02-26
FAN_0734,150,2026-04-03
FAN_0634,65,2025-11-25
FAN_0499,85,2026-01-22
FAN_1144,25,2025-01-26
FAN_1018,25,2026-01-13
FAN_0080,25,2025-12-17
FAN_0053,120,2025-11-04
FAN_0986,120,2026-01-14
FAN_0394,65,2025-10-12
FAN_1025,150,2026-02-02
FAN_1069,150,2026-03-06
FAN_0887,65,2026-01-10
FAN_0095,25,2024-07-08
FAN_1032,45,2026-02-17
FAN_0862,120,2025-01-01
FAN_0636,120,2026-02-20
FAN_0215,85,2024-05-10
FAN_0756,25,2025-12-13
FAN_0268,85,2025-11-25
FAN_0362,65,2026-02-12
FAN_0289,65,2026-02-10
FAN_0748,85,2025-10-20
FAN_1111,120,2026-01-31
FAN_0214,120,2025-12-18
FAN_0402,150,2026-03-18
FAN_0730,65,2026-03-02
FAN_0012,45,2025-11-04
FAN_0157,65,2026-02-19
FAN_0104,25,2025-12-30
FAN_0536,85,2026-03-05
FAN_0596,25,2025-10-12
FAN_0812,85,2025-11-02
FAN_0195,85,2025-11-06
FAN_1037,65,2024-07-20
FAN_0318,65,2025-01-24
FAN_0866,45,2025-11-22
FAN_0175,120,2025-02-15
FAN_1158,45,2025-12-20
FAN_0705,25,2025-12-31
FAN_0889,150,2024-06-01
FAN_1122,25,2024-11-17
FAN_0676,45,2024-11-25
FAN_1068,65,2026-01-06
FAN_0278,120,2026-01-20
FAN_1085,45,2026-01-21
FAN_0005,65,2026-02-17
FAN_0790,120,2024-07-19
FAN_0587,45,2024-08-21
FAN_0404,25,2025-12-08
FAN_0682,25,2025-11-19
FAN_0620,25,2026-03-24
FAN_0019,25,2026-02-11
FAN_1174,85,2024-07-18
FAN_0485,65,2026-01-15
FAN_0832,120,2026-01-24
FAN_0269,150,2026-01-14
FAN_0296,150,2026-03-16
FAN_0210,65,2025-11-20
FAN_1018,120,2025-11-16
FAN_1200,25,2025-10-08
FAN_1100,45,2025-01-09
FAN_0375,120,2026-01-25
FAN_0644,85,2026-03-17
FAN_0514,45,2025-11-30
FAN_0197,25,2025-02-19
FAN_1198,85,2026-02-12
FAN_0278,85,2025-12-15
FAN_0702,150,2024-06-07
FAN_0305,150,2026-01-17
FAN_0362,85,2026-03-30
FAN_0352,85,2024-12-18
FAN_0576,150,2025-11-10
FAN_0902,120,2025-12-15
FAN_0891,120,2024-05-28
FAN_0024,45,2025-12-31
FAN_0251,65,2026-03-29
FAN_0686,65,2025-02-19
FAN_0681,65,2024-08-16
FAN_0012,45,2026-01-24
FAN_0527,85,2025-11-17
FAN_0248,150,2025-11-04
FAN_1109,150,2025-10-17
FAN_0221,65,2024-11-16
FAN_0657,25,2026-03-03
FAN_0061,25,2025-10-30
FAN_1143,85,2024-08-30
FAN_1086,45,2025-12-19
FAN_0212,45,2026-03-18
FAN_0283,120,2026-01-22
FAN_1124,85,2025-11-22
FAN_0041,150,2026-01-24
FAN_0657,45,2025-10-19
FAN_1160,45,2024-06-25
FAN_0693,45,2025-12-06
FAN_0944,85,2025-11-26
FAN_0383,120,2026-03-07
FAN_0586,150,2026-03-07
FAN_0067,85,2025-11-05
FAN_0430,45,2026-02-11
FAN_0117,85,2025-12-30
FAN_0824,25,2025-10-17
FAN_0159,85,2025-10-30
FAN_0303,120,2025-11-30
FAN_0768,150,2025-11-12
FAN_0380,45,2026-02-25
FAN_0821,65,2026-02-20
FAN_0133,25,2026-02-12
FAN_0118,85,2026-01-11
FAN_1065,85,2024-06-23
FAN_1198,85,2025-12-25
FAN_0257,120,2024-07-13
FAN_0476,150,2025-10-22
FAN_0300,150,2024-07-28
FAN_0690,85,2025-12-14
FAN_0039,85,2026-03-10
FAN_0087,45,2024-11-11
FAN_0788,65,2025-10-11
FAN_1133,150,2026-03-23
FAN_0409,85,2025-10-12
FAN_0794,85,2026-03-03
FAN_0686,85,2026-02-21
FAN_1072,45,2026-01-15
FAN_0601,85,2026-01-15
FAN_0385,85,2026-01-13
FAN_0755,85,2025-12-31
FAN_0628,65,2026-03-19
FAN_0448,150,2025-12-19
FAN_1126,150,2025-11-13
FAN_1079,150,2026-02-20
FAN_0186,25,2026-02-22
FAN_1166,65,2026-01-04
FAN_0046,120,2025-11-10
FAN_0249,45,2025-11-25
FAN_0831,45,2024-06-27
FAN_0295,65,2026-03-20
FAN_0375,150,2026-03-19
FAN_0762,120,2025-10-26
FAN_0212,45,2026-01-17
FAN_0327,150,2024-08-29
FAN_0975,150,2026-01-19
FAN_0419,120,2025-10-23
FAN_0650,85,2026-03-06
FAN_0874,65,2025-02-11
FAN_0234,150,2025-02-28
FAN_1190,120,2025-11-21
FAN_0714,65,2026-01-23
FAN_1168,25,2026-01-26
FAN_0559,65,2025-12-10
FAN_0268,65,2026-03-13
FAN_0635,45,2025-12-09
FAN_0452,25,2025-11-20
FAN_0149,25,2026-01-05
FAN_0785,65,2025-12-15
FAN_0510,65,2025-12-07
FAN_0578,25,2025-12-22
FAN_0937,150,2025-10-27
FAN_1083,150,2024-05-24
FAN_0232,85,2025-02-06
FAN_1019,25,2025-12-13
FAN_1163,120,2025-10-20
FAN_0610,45,2025-10-27
FAN_0253,85,2024-11-22
FAN_0757,120,2026-02-13
FAN_0911,65,2025-10-21
FAN_0640,85,2025-01-24
FAN_0220,45,2026-03-05
FAN_0168,150,2024-10-09
FAN_0021,150,2025-11-26
FAN_1200,120,2026-02-23
FAN_1131,150,2025-12-03
FAN_0785,45,2026-03-23
FAN_0931,45,2025-12-07
FAN_0827,85,2026-01-02
FAN_0671,65,2026-01-28
FAN_0787,25,2024-11-09
FAN_0975,65,2025-10-30
FAN_0436,150,2026-01-19
FAN_0422,45,2026-02-01
FAN_0731,25,2024-10-24
FAN_1077,120,2025-12-29
FAN_0684,45,2025-10-11
FAN_0936,45,2024-12-02
FAN_0530,45,2025-11-24
FAN_0018,120,2025-02-24
FAN_0858,85,2025-12-13
FAN_1164,150,2025-01-14
FAN_1060,45,2025-11-04
FAN_0894,85,2024-08-28
FAN_0144,25,2026-04-01
FAN_0994,45,2024-06-26
FAN_0400,85,2025-12-03
FAN_0024,85,2026-03-22
FAN_0848,45,2026-03-27
FAN_0989,25,2025-01-16
FAN_1067,85,2026-03-04
FAN_0762,150,2025-12-02
FAN_0354,85,2025-12-27
FAN_0108,45,2025-10-31
FAN_0605,65,2025-02-03
FAN_0552,150,2024-10-09
FAN_0467,45,2026-01-07
FAN_1110,45,2024-10-20
FAN_0360,120,2025-11-15
FAN_0690,150,2026-02-18
FAN_0213,120,2026-01-28
FAN_1036,65,2025-01-13
FAN_0337,85,2025-12-02
FAN_0646,65,2026-02-09
FAN_0869,85,2024-06-21
FAN_0796,25,2025-10-16
FAN_0887,120,2025-12-08
FAN_0558,65,2024-12-22
FAN_0293,150,2026-03-25
FAN_0337,120,2026-01-30
FAN_0104,65,2024-08-19
FAN_0166,85,2025-12-26
FAN_0798,45,2026-03-31
FAN_0139,85,2026-02-18
FAN_0274,150,2025-02-24
FAN_0174,120,2025-12-10
FAN_0482,120,2025-10-28
FAN_0541,150,2025-10-25
FAN_0913,45,2025-12-11
FAN_0895,25,2025-12-08
FAN_0583,25,2025-10-31
FAN_0363,85,2026-03-29
FAN_0473,25,2026-03-12
FAN_0755,65,2026-01-03
FAN_0457,120,2026-02-24
FAN_0064,85,2026-01-13
FAN_0433,25,2026-01-20
FAN_0560,150,2025-12-30
FAN_0510,65,2026-02-24
FAN_0250,65,2026-01-30
FAN_0756,65,2025-12-10
FAN_0777,85,2026-01-10
FAN_0212,65,2025-12-01
FAN_0480,85,2026-03-16
FAN_0847,65,2026-02-14
FAN_0425,45,2025-10-16
FAN_1022,85,2026-01-28
FAN_0075,65,2026-03-24
FAN_0382,120,2026-01-25
FAN_1148,85,2025-12-08
FAN_0159,45,2025-10-17
FAN_0556,120,2024-08-17
FAN_0466,120,2025-11-22
FAN_0871,45,2024-12-23
FAN_0337,65,2024-08-15
FAN_0297,65,2026-04-04
FAN_1144,45,2025-10-27
FAN_0840,85,2026-03-25
FAN_0583,45,2025-11-28
FAN_0365,25,2026-01-21
FAN_0783,150,2025-11-04
FAN_0912,45,2025-10-12
FAN_0109,85,2025-11-09
FAN_1186,150,2025-01-03
FAN_0037,25,2025-10-09
FAN_0786,25,2026-03-24
FAN_0748,120,2025-11-07
FAN_0932,120,2025-12-27
FAN_0652,85,2024-08-29
FAN_0597,45,2026-03-16
FAN_0423,45,2025-02-19
FAN_0872,25,2025-12-16
FAN_0207,45,2025-10-25
FAN_0740,150,2024-05-31
FAN_0519,85,2024-10-15
FAN_0601,65,2026-03-12
FAN_0990,45,2026-03-24
FAN_0384,65,2026-03-06
FAN_0306,150,2025-11-25
FAN_0898,25,2026-01-18
FAN_0108,150,2025-12-31
FAN_0146,25,2026-04-01
FAN_0502,65,2025-11-27
FAN_0565,25,2024-12-19
FAN_0172,85,2026-03-28
FAN_0254,65,2026-02-01
FAN_0380,120,2025-12-02
FAN_0256,65,2024-08-17
FAN_1008,150,2025-12-12
FAN_0135,25,2026-03-01
FAN_1075,45,2025-10-09
FAN_0433,85,2025-11-06
FAN_0036,150,2025-12-20
FAN_1018,65,2026-02-21
FAN_0660,85,2025-11-16
FAN_1056,65,2026-04-01
FAN_0265,25,2025-10-31
FAN_0601,65,2026-04-04
FAN_0851,150,2025-12-30
FAN_0047,25,2025-12-13
FAN_0133,120,2026-01-12
FAN_0145,85,2025-01-26
FAN_0761,65,2026-03-05
FAN_0833,65,2024-09-12
FAN_0861,45,2026-03-22
FAN_0192,120,2025-12-18
FAN_1000,150,2025-02-23
FAN_1178,65,2024-07-20
FAN_0389,45,2026-04-05
FAN_1088,45,2026-03-03
FAN_1030,85,2024-05-08
FAN_0036,150,2026-01-07
FAN_0516,85,2025-12-07
FAN_0062,85,2024-11-14
FAN_0012,65,2025-10-19
FAN_1027,25,2026-01-06
FAN_1003,25,2026-03-12
FAN_0506,85,2026-01-31
FAN_1127,150,2025-12-23
FAN_0924,150,2026-01-03
FAN_0103,120,2026-01-07
FAN_0842,150,2026-01-07
FAN_0238,85,2026-01-18
FAN_0124,65,2026-02-15
FAN_0955,45,2025-11-24
FAN_0596,85,2026-02-07
FAN_0466,85,2026-01-29
FAN_0870,65,2025-10-21
FAN_0255,65,2025-12-10
FAN_0298,120,2026-03-04
FAN_0111,45,2026-04-04
FAN_1031,45,2025-12-23
FAN_0712,45,2026-03-23
FAN_0815,85,2025-11-19
FAN_0990,65,2024-06-04
FAN_0135,150,2025-12-01
FAN_0692,85,2025-12-25
FAN_0434,65,2026-02-22
FAN_0298,65,2025-11-09
FAN_0834,25,2026-02-04
FAN_0221,150,2025-10-12
FAN_0397,120,2026-03-30
FAN_0622,65,2025-01-11
FAN_0946,85,2026-04-04
FAN_1037,85,2024-10-13
FAN_0508,120,2025-10-22
FAN_0085,45,2026-01-30
FAN_1062,120,2025-12-25
FAN_0239,45,2025-10-13
FAN_0204,120,2026-02-02
FAN_0562,25,2024-06-27
FAN_0087,45,2024-07-15
FAN_0789,65,2025-12-22
FAN_0918,150,2025-02-02
FAN_0269,120,2026-02-04
FAN_1144,45,2025-11-04
FAN_0552,25,2026-01-21
FAN_0146,45,2024-11-22
FAN_0982,25,2025-12-09
FAN_0138,45,2024-11-04
FAN_0926,25,2024-08-04
FAN_0657,150,2026-02-17
FAN_1055,45,2025-12-03
FAN_0996,65,2025-01-25
FAN_1159,25,2025-11-11
FAN_0345,45,2024-09-27
FAN_0943,65,2025-11-02
FAN_0284,65,2024-07-15
FAN_0316,25,2026-03-14
FAN_0206,150,2024-11-23
FAN_0219,65,2024-05-28
FAN_0583,150,2025-11-21
FAN_0141,120,2025-01-27
FAN_0166,120,2025-12-05
FAN_0070,120,2026-02-08
FAN_0287,25,2025-12-25
FAN_0355,120,2024-06-20
FAN_0716,85,2025-10-26
FAN_0198,45,2026-02-22
FAN_0709,120,2024-09-12
FAN_0317,25,2026-01-17
FAN_0466,25,2026-01-20
FAN_1158,65,2026-01-02
FAN_0496,85,2026-01-13
FAN_0050,120,2024-11-05
FAN_0803,120,2025-10-23
FAN_0994,25,2026-03-29
FAN_0857,45,2025-12-23
FAN_0337,120,2025-01-18
FAN_0720,65,2026-02-18
FAN_0708,150,2026-01-22
FAN_0521,150,2026-03-10
FAN_0870,45,2025-11-29
FAN_0763,150,2026-03-16
FAN_0981,120,2026-03-30
FAN_0734,85,2026-02-02
FAN_0368,25,2026-01-29
FAN_0357,25,2025-11-16
FAN_0417,120,2024-05-07
FAN_1177,85,2026-03-24
FAN_0423,65,2025-10-18
FAN_0618,45,2026-03-09
FAN_1060,65,2026-01-05
FAN_0960,150,2026-01-14
FAN_0097,120,2025-12-14
FAN_0610,25,2025-10-28
FAN_0352,65,2026-01-11
FAN_0080,85,2024-10-24
FAN_0138,65,2026-03-28
FAN_0623,65,2025-12-31
FAN_0432,25,2026-02-01
FAN_1055,65,2025-10-18
FAN_0044,120,2026-03-31
FAN_0241,120,2024-07-05
FAN_1005,120,2025-10-12
FAN_0007,85,2025-10-20
FAN_0508,120,2025-12-20
FAN_0761,25,2025-12-14
FAN_0892,45,2026-01-24
FAN_1198,65,2026-03-22
FAN_0062,25,2025-12-25
FAN_0455,25,2025-02-26
FAN_0951,45,2026-02-18
FAN_0169,45,2025-11-05
FAN_0203,150,2026-02-24
FAN_0397,25,2025-11-04
FAN_0699,65,2025-10-21
FAN_0491,120,2026-03-07
FAN_0348,150,2025-12-31
FAN_1037,45,2025-10-26
FAN_0436,150,2026-03-09
FAN_0381,45,2025-12-28
FAN_0157,65,2025-12-19
FAN_1172,45,2025-10-08
FAN_0408,45,2026-03-07
FAN_0097,25,2026-02-16
FAN_0331,120,2024-09-09
FAN_0256,25,2026-01-02
FAN_1191,120,2026-04-03
FAN_0553,25,2025-10-31
FAN_0991,65,2025-11-30
FAN_0202,85,2025-12-12
FAN_0902,45,2026-03-30
FAN_0530,150,2024-10-01
